Sleep_ such as they had that night_ is a * restorer_ and in the morning the boys felt equal to anything that might be ahead of them.,great,vain,violent,three
The * observed no habitations on the south slope of the range_ and in fact the descent was so short and so precipitous that it would have been impossible for any one to make a home there.,travelers,frenzy,coast,biting
Even the hardy tribes who had established villages in the almost inaccessible mountains of Daghestan would not have had the temerity * attempt a colony on the opposite slope of the Caucasus.,to,go,noticed,tilt
By noon of the next day_ however_ the boys had reached the upper margin of the beautiful valley of the Alazan: a valley where the dwellers conducted water * they pleased_ and that was made luxuriant by the stimulus of irrigation under a warm sun.,wherever,hurry,declivity,globes
There the languid air of a semi-tropic early autumn * laden with the fragrance of ripening grapes.,was,breeze,transitory,longer
A luscious late crop of figs hung heavy * their stems_ and pomegranates had burst their rinds to show the crimson kernels within.,on,having,dishes,thirst
In groves of glossy dark orange trees golden globes gleamed amidst * rich foliage_ and the ashy green of the olives was set thick with the black of ripened fruit.,the,mothers,dread,vied
All was luxurious warmth_ abundance_ and peace_ and seemed to the boys_ after the rugged_ sterile * over which they had toiled_ to be a veritable Happy Valley.,mountains,matter,shook,miles
The travelers found * people whom they encountered to be very different from the stern inhabitants of the rugged mountains of Daghestan.,the,plainly,pass,dreadful
Indeed_ such a type * have been impossible in the languorous air of the Southern valley.,would,are,rendered,breast
The Georgians appeared a mild_ gentle folk_ * much more fair of face than their neighbors across the mountain barrier.,and,question,series,tree
It was easy to make the owners of the gardens and groves * that a purchase of fruit was desired_ and a delicious variety was heaped before the boys in return for the silver coin which Sidney tendered.,understand,sat,destroyer,seems
And how * did feast!,they,minimizing,salient,yards
Only one who has been entirely without fruit and vegetables for many days could understand * that abundance meant to the boys.,what,cutting,blocking,provincial
Besides_ the semi-tropical fruits reminded them of their own Southwestern home_ and created a longing of homesickness that was painful in * intensity.,its,swift,families,diagonally
As it was easy * obtain food_ so also there was an open hospitality that made the tramp of two or three days across to Tiflis an enjoyment rather than a task.,to,growing,audible,journey
Possibly the people were * more hospitable than those of Daghestan_ and it may be that the soft air and beautiful surroundings lent to them a seeming of suave courtesy.,not,launch,débris,accomplished
At any rate_ the * thoroughly enjoyed that part of their journey_ and it was the first time that they had felt real enjoyment.,boys,falling,raising,village
While the valleys were filled with luxuriant growth_ fostered by the streams that were conducted * canals over their surface_ the mountains were more forbidding_ and that condition_ also_ reminded the boys of their own Southwest.,in,relate,absolute,defined
They found Tiflis situated where the Kura River emerged from between high * mountains.,bare,fright,difficult,encountering
There ended the long tramp of * of miles_ and the boys paused and looked back at the sky-line of white that marked the crest of the great Caucasus Range over which they had climbed.,hundreds,evidently,curious,currents
As they looked_ and their minds ran back over * way by which they had come_ the distance to the Caspian_ where they had left the steamer_ seemed infinity.,the,declining,frenzy,breeze
\"I guess it’s a good thing we didn’t know * was ahead of us when we left Nizhni_ Sid_\" said Raymond as they gazed.,what,flurries,grateful,can
At Tiflis the boys saw evidence of war preparations again_ in * of soldiers that were passing in the streets.,companies,victim,oblivious,advantage
They proceeded directly to the railway station_ where they tried_ without success_ to obtain news * the war.,of,wildlooking,local,bring
The railway agent * \"Yes\" to every question they asked_ but that was not very enlightening_ as their questions were varied.,replied,socially,spring,reported
So they purchased second-class tickets to Batum_ and took the * train that arrived.,first,bulk,often,sputtering
Sidney * expected to try to send a cable from Tiflis to their mother in New York_ but the station agent had exhibited such density regarding the English language that he decided to wait until they reached Batum.,had,using,assistance,zone
He believed that in a seaport they would almost certainly find some one who could speak English and who would * willing to help them_ even if the official of the telegraph office could not be made to understand.,be,cleansed,boneheads,floating
It was fortunate that they did not wait in Tiflis_ for when they arrived at Batum they learned that the train they were on was the first one in several days that * been allowed to carry the general public.,had,gathered,bather,sounds
It was not known either how long it would be before it was followed * another.,by,silence,poured,compared
Nearly all the trains were being * by the Government to transport troops that were being massed at the various Black Sea ports it was supposed in anticipation of the opening of hostilities with Turkey.,used,brother,neighbors,swallow
That country_ the boys learned_ still remained neutral_ though her purchase from Germany of two cruisers that * fled for shelter within the Dardanelles had already nearly precipitated trouble with Russia.,had,citadel,occur,soothingly
Sidney and Raymond found their blankets quite as * in a Russian railway coach as on a Russian mountain.,necessary,desirable,pattern,undoubtedly
While the air of the coach was not so cold as that of the mountain_ the surface on which they had to lie was even harder * the surface of the Caucasus.,than,uncertain,difficulty,yourself
With their blankets and their cloaks and their soft Daghestan rug_ however_ they made very comfortable beds * the long seats which extended in their compartment across the coach.,on,difficulties,leaving,faithfully
And with their acquired ability to sleep wherever they might make their beds_ they were ignorant of everything that occurred all night_ * being aroused by any of the jolting of stopping and starting.,not,succession,paralyzed,course
In early morning the train approached the coast of the Black Sea at Poti_ several hours before * arrival at Batum.,its,occupy,pulled,expedited
From that point the railway ran near the shore and the boys found much of interest and amusement in * the varied scenes of the waterfront.,watching,outside,fiery,consideration
Upon the arrival of the train at Batum the boys made their way at once to the *_ and_ with their rolls of blankets slung over their shoulders_ they felt quite as they imagined emigrants must feel.,docks,living,surely,pursue
There was much freight on the docks_ great stacks of lumber and * of hides waiting to be shipped_ but there were very few boats tied up there.,bales,thread,grander,face
The first ship which they came to was a small steamer where there were a couple * sailors talking in a language that sounded strangely familiar to the boys_ and yet which did not seem_ after all_ to be one with which they were acquainted.,of,lie,escape,ultimate
They stopped and listened and * more puzzled than ever.,were,here,fixed,barely
Some words * like Spanish spoken with a strong foreign accent_ but the next words would be entirely strange to them.,sounded,provender,alone,remember
\"What in creation are they talking_ Sid?\" * Raymond.,asked,fatigued,irons,break
\"It’s mighty curious Spanish_ if it is_\" * Sidney.,replied,safe,importantlooking,selfrestraint
Sidney then asked one of the men in Spanish where they were going_ and the * replied promptly in his own tongue that they were going to Rome_ a reply of which the boys gathered the meaning very clearly.,man,considered,habitations,equal
The next attempt_ however_ was not so *_ possibly because Sidney embodied too much in his question.,successful,caller,stumbled,indescribably
He asked the sailor when they were going to leave_ * if he thought their captain would take some passengers.,and,storm,valuable,across
The man * puzzled for a moment_ and then replied in a statement that sounded very long and intricate to the unlearned ears of the boys.,looked,pushing,rocky,mass
While they were considering and * to select words at whose meaning they might guess_ a voice spoke behind them in perfectly plain English.,trying,presence,fully,sky
The boys wheeled and saw * stocky_ middle-aged man.,a,seats,loose,width
He wore side *_ and there was something decidedly English in his appearance.,whiskers,guide,added,fastened
Captain Foster looked at * boys curiously.,the,clambered,renewed,below
\"By the Dariel Pass_ in a motor-car_ I fancy_\" * the captain.,said,kernels,rippling,advantage
\"Do you mean to tell me that you came over that trail on foot at this time of year?\" And the captain looked at the * in amazement.,boys,lumber,largely,considerable
And Raymond held up a foot on which the shoe was * holding together.,barely,husband,castaways,plank
\"Well_ nobody knows yet. It’s a bad war.\" And the captain * very grave.,looked,gently,fascinating,truthfully
\"I’m sure he got out all *_ then_\" said the captain.,right,final,stern,intruder
\"I fancy I can read it if it is in Russian_\" * Captain Foster_ as he took the paper and glanced over its contents.,said,classed,feel,hind
Captain Foster conducted the boys to a clothing shop that was kept by an Armenian Jew who * English.,spoke,selections,cleaned,hyphenation
Before allowing the boys to enter_ the captain * them for final instructions.,detained,us,savage,afford
\"This man has a very * stock of clothes_\" he said.,good,colder,short,silver
The * entered the shop_ and informed the merchant what they wished.,boys,braced,swollen,crackerjack
They found_ as Captain Foster had said_ that the * contained an excellent stock of clothing_ and they soon made their selections of a complete wardrobe for each of them.,shop,points,realization,yielding
Then Sidney asked the merchant how * it all amounted to.,much,assistance,greatly,pouches
\"I’ll give * just fifty-five rubles for everything we’ve picked out_\" said Sidney.,you,east,fled,foliage
The man threw up his hands in *_ and raised his eyes in horror.,supplication,portholes,missing,suspicion
\"My lordship doesn’t intend to rob anybody_\" said Sidney_ * Raymond snickered.,while,added,down,consumed
\"All right_\" said Sidney_ \"we’ll * somewhere else.\" And he started toward the door.,go,palatable,hospitable,related
\"Do you want to change your clothes here_ Sid?\" * Raymond.,objected,opened,correspondingly,green
Thereupon the * conducted the boys to a room at the rear of the shop where he apparently lived.,merchant,instinct,ripening,their
When the boys were alone Sidney explained * his brother.,to,explain,dressing,beds
When the boys had changed * clothes they returned to the shop_ and Sidney informed the merchant that he might have their old clothes which they had left lying in the other room.,their,whole,impression,fact
That seemed to satisfy the man_ who was looking as though the boys had literally robbed him * everything he possessed.,of,hastened,scampering,touched
In a * minutes Captain Foster returned.,few,significant,opening,date
\"You needn’t feel cheap_\" said the captain; \"if you paid half what he asked_ you paid enough. You don’t * like the same young men.\" And he regarded the boys with satisfaction.,look,trail,earliest,account
\"There is one other *_\" said Sidney.,matter,frankly,enraptured,changed
\"I doubt * you can do that_\" replied Captain Foster.,if,appearing,stir,depression
\"What sort of a cargo * you carry_ Captain Foster?\" asked Sidney_ as they walked along.,do,final,orange,sufficiently
\"Isn’t that an awfully messy cargo?\" * Raymond.,asked,balls,despite,nostrils
By * time they had arrived at the telegraph office and the captain interviewed the man in charge_ who spoke no English.,that,previous,hung,invited
\"Poor mother_ she will * sick with anxiety.\" And Sidney’s eyes looked suspiciously moist.,be,reply,automobile,horizon
\"I * hope we can.\" And Sidney looked somewhat relieved.,do,lee,minutes,sinking
They were two rather dejected boys_ however_ who turned * to the docks with Captain Foster.,back,nine,encourage,arrangements
It was very hard to be obliged to give * all present thought of communicating with their mother.,up,changes,neared,declared
It seemed ages since they said good-bye to * in New York.,her,things,its,colossal
The anticipation of sending a message had been so pleasant_ and when that hope was suddenly *_ their loneliness and homesickness were greater than ever.,dashed,sick,hunter,edge
When they arrived at the docks the boys saw a small_ dingy steamer_ that ordinarily would have appeared anything * attractive_ but to the boys then she seemed finer than a big Atlantic liner.,but,really,gait,kicked
They were taken on board_ and were shown to a * cubby-hole of a cabin that adjoined the captain’s own stateroom.,tiny,pelt,early,tie
Captain Foster’s bath was * funny little short tub that the bather could just sit down in.,a,arrested,painful,littered
The boys did not try even to sit down_ but * up_ one at a time.,stood,attractive,interior,seas
There was plenty of water_ however_ * soap_ and the scrubbing that followed was very thorough_ and resulted in two well-renovated boys.,and,agile,stragglers,placid
The * sea lay rippling gently under a peaceful autumn sky_ and the little steamer drove steadily ahead on a level keel.,great,span,effective,retained
It * as though they were navigating a small lake.,was,summer,mate,animal
Captain Foster’s cargo consisted wholly of oil_ * that he put in at no ports_ but made a straight run from Batum to Venice.,so,either,downward,obsequious
As the Princess Mary used oil for fuel_ her crew * made up chiefly of engineers.,was,ambush,strike,arrangements
There were only four sailors_ one of whom was the captain’s first officer_ * a cook.,and,dangers,velocity,pistol
The mate_ Mr. Wright_ sat at the captain’s table_ so with the * there was a nice little party of four.,boys,daylight,year,dripped
Captain Foster had * great fund of stories gathered during a sea life of forty years_ and he remembered and was willing to relate them all.,a,mined,plans,scenery
And as the voyage was very uneventful_ the captain’s time was largely unoccupied_ and he employed much of * in story-telling.,it,porthole,created,jutted
So the boys had * a dull moment.,not,becoming,her,loss
After two days of such sailing * Princess Mary entered the Bosporus.,the,scenery,energy,ravines
It had been Captain Foster’s custom to stop * Constantinople_ but there had lately been so many rumors that Turkey was about to join Germany in the war that he decided to make no stop on that voyage.,at,olive,black,blocked
The ship_ therefore_ was headed to pass directly *_ and the boys thought that they would see the interesting foreign sights only from a distance.,through,had,meal,beauty
There was the great city of Constantinople on one side_ * the beautiful heights of Scutari on the other_ both of which places they would have loved to visit.,and,skin,acquired,sometimes
Then_ as they were * the entrance to the harbor of the Golden Horn_ a launch flying the Turkish flag signaled them to stop.,passing,overhanging,flight,terrific
In obedience to the * Captain Foster lay to_ and they were boarded by a Turkish officer who demanded their clearance papers.,summons,our,ambitious,enter
After he had * the papers he went below with Captain Foster to inspect the cargo.,examined,fast,silky,audible
Sidney and Raymond waited on deck * great anxiety.,in,dangers,blinding,guess
They could not face with equanimity the possibility of * detained at Constantinople.,being,frantic,entrance,explain
The narrow straits into which they had entered seemed to them like the door through which they would pass for home_ and to have that door close and shut them out was too * to contemplate.,dreadful,together,warship,patted
The officer approached and looked at the *_ not unkindly.,boys,couch,handle,wits
\"Where are you boys * for?\" he asked in excellent English.,started,explain,hadnt,forcibly
\"We are going * to New York_\" replied Sidney.,back,noiseless,language,attached
Sidney presented that paper to the officer_ who read * hastily.,it,varied,shelving,suction
As soon as the Turkish officer had left the ship_ Captain Foster sprang to the signal-button for the engine-room and rang full * ahead.,speed,guns,fate,switchback
The Princess Mary’s screws churned the water furiously_ and she was soon throwing the spray back from * bows.,her,ammunition,beholder,beneath
But the captain did not appear to be satisfied; he told the man * the wheel to keep her well in the middle of the stream_ and rang for greater speed.,at,cylinder,packs,handy
In obedience to his demands dense black smoke poured from the funnel_ and the little vessel ploughed through the * faster than the boys had supposed could be possible.,water,bearing,confess,temporary
\"You see the Princess Mary is good for something_ * she is old_\" said Captain Foster proudly as he returned to the boys.,if,extreme,forcibly,bluff
\"She can’t go too fast to suit me_ captain_\" said Sidney_ watching with pleasure the shores * they glided past.,as,warmed,instructions,watched
\"Nor me either_\" said * captain.,the,passageway,railway,dressing
\"About * storm?\" asked Raymond.,the,canals,moderate,cried
\"He meant something worse * a windstorm_\" said the captain.,than,valley,gentle,agitated
\"Do you * Turkey is going into the war?\" asked Sidney.,think,rolled,stacks,aboard
\"I think that’s what they’re getting ready for_\" replied * captain.,the,prediction,luxuriant,remain
Captain Foster kept * watch of the Princess Mary’s speed_ and did not allow the engines to subside in the least.,close,craft,settle,determine
So long as they were threading the narrow Strait of the Bosporus_ the * were kept fully occupied in watching the various interesting sights on either side_ and the numerous shipping which they met.,boys,this,called,aboard
After a time_ however_ the * drew out into the Sea of Marmora_ and then there was less of interest to be seen.,ship,weapon,larger,dividing
The captain_ too_ appeared distrait_ and was not so good company as he had been while they were traversing * Black Sea.,the,foothills,solved,determine
So the boys felt * dull_ and when night came they went to bed early.,rather,done,elevation,obtain
In * morning when the boys looked out of their porthole of a window_ they thought the ship must be still in the Sea of Marmora_ for there was only water to be seen on either side.,the,advice,scrub,wellsheltered
\"I wish this old tub could * faster_\" said Raymond grumblingly.,go,activities,allowing,hearty
\"She seems to be making good speed_\" said Sidney_ as he watched the water surge past the * of the boat.,side,rail,jar,shoulders
The boys dressed rapidly * went out to hunt Captain Foster_ whom they found pacing the deck and looking very happy.,and,bandits,rendered,do
\"Shall we * at Athens?\" asked Raymond eagerly.,stop,closed,plump,arm
The Princess Mary was * small and unimportant a craft to carry a wireless_ and since passing the Dardanelles they had met no vessel within speaking distance.,too,into,colony,imprisonment
Captain Foster_ therefore_ had had no opportunity to learn * his friend_ the Turkish officer_ had meant by the warning he had given.,what,entered,than,sewing
He was_ consequently_ * rather anxious to know if he had passed the danger_ whatever it was.,feeling,amusement,buildings,quickness
The * wore on uneventfully_ and the boys amused themselves as best they might.,day,flash,harm,swell
They went back and forth from the deck_ * there was nothing of especial interest_ to the engine-room_ where there was a good deal.,where,sheltered,swept,succession
They were * entirely to their own devices_ for Captain Foster watched the horizon constantly.,left,favorable,repulsive—but,unintelligibly
He knew there was a possibility that they might meet an Austrian cruiser_ and in that case he wished to take advantage * whatever chance there might be to escape.,of,unfortunates,comparison,rich
Early in the afternoon the captain called the boys’ * to the island of Skyros_ which showed off on their right_ and he told them that before long they would see the mainland of Greece.,attention,native,gone,smile
While they were * the horizon Raymond thought he saw a tiny line of smoke dead ahead.,examining,lee,obedience,issued
He called Captain Foster’s attention to it_ and * captain brought his binoculars to bear on the spot.,the,temerity,hovering,jar
\"It’s not a cruiser_\" he announced immediately; \"it’s a tramp steamer. Do you * to look at her?\" And he passed the glasses over to the boys.,want,same,failing,cry
\"How can you tell that’s not a cruiser?\" * Raymond.,asked,yet,games,stunned
As the approaching ship was * directly toward them_ she grew large rapidly.,coming,houses,keyed,do
While * was still too small_ however_ for the boys to distinguish anything about her_ even with the glasses_ Captain Foster examined her again.,she,propose,villainous,legs
\"I couldn’t tell the Princess Mary as far off as *_\" declared Raymond.,that,between,gave,else
The two ships rapidly drew together_ and laid * courses to pass about one hundred yards apart.,their,boneheads,train,means
\"Ahoy! Princess Mary_\" * the answer.,came,packs,small,portions
The vessels were now rapidly separating_ but Captain Foster launched * more question.,one,shake,spirit,failed
\"English and French cruisers *_ Austrian coast is mined_\" was shouted back from the distance.,there,speed,approaching,eat
Captain Foster * the trumpet and regarded the departing ship thoughtfully.,lowered,ignorant,glistening,descending
\"Do you think Austria would put out floating mines_ captain?\" * Sidney.,asked,straits,regret,plenty
Having obtained what information * desired_ Captain Foster determined to crowd the ship forward at top speed.,he,advanced,wide,belt
With Turkey apparently about to join * hostilities and probably on the side of Germany_ the quicker they were out of the Ægean the better.,the,tenaciously,brisk,dimly
While passing * Grecian waters they would be perfectly safe_ and in the Adriatic the presence of English and French cruisers would be a great protection_ though they would not insure absolute security.,through,dry,sash,since
The most serious aspect of the whole matter * presented by the mines in the Adriatic.,was,glossy,eatables,agent
There was * possibility_ however_ of evading_ or minimizing_ that danger.,no,must,supported,futile
In early evening the Princess Mary * the Gulf of Ægina_ and Captain Foster laid his course directly for the Corinth Canal.,entered,often,affirmation,safeguard
Before they arrived at that cut_ *_ night had closed down.,however,instantly,narrow,solution
The * remained on deck to get what impression they might of the country_ but after the ship had traversed the canal_ and entered the Gulf of Corinth_ nothing whatever could be distinguished on either side.,boys,funnels,peaceful,regretful
When the boys woke rather late the next morning the Princess Mary was passing between the island * Corfu and the mainland.,of,dug,each,thud
All that day and all night * Princess Mary steamed steadily northward.,the,saddlepockets,underfoot,porthole
At daylight on * following day the ship was far up the Adriatic_ opposite the coast of Austria.,the,suspension,surely,extent
When * boys went up on deck they found Captain Foster standing in the bow gazing intently out over the water.,the,just,kept,scrubbing
\"Do you * there is really much danger_ captain_ that we shall strike a mine?\" asked Raymond.,think,examined,littered,failure
\"Aren’t you going to get one for *_ captain?\" asked Raymond.,yourself,became,primitive,doggedly
The boys hunted out the life-preservers and took two of them * on deck_ placing them by the side of the companionway_ where they would be easy to grasp in case of necessity.,up,bullet,danced,their
Then the cook announced breakfast and they went * to the cabin with Captain Foster.,down,unlearned,midwinter,refused
They seated themselves at the * and were seasoning their coffee_ when_ without warning_ the bow of the ship was thrown upward with a terrific shock_ accompanied by a muffled roar.,table,obsequious,remark,ascent
The floor of the cabin inclined at a high *_ sloping down toward the stem.,angle,hide,upper,past
For a moment * Princess Mary hung in that terrifying position_ while Captain Foster and the boys clung to the table_ from which all the dishes had been thrown to the floor.,the,performance,smothered,and
Then the ship settled_ not only into place again_ but farther than she should_ * that the floor inclined the other way.,so,spelling,irrigation,adjoined
All the small force of men gathered on deck_ including the engineers on duty_ whom the captain had * through the speaking tube.,summoned,mighty,extremely,windows
It had been barely a minute since the *_ but the Princess Mary was rapidly settling forward.,explosion,density,told,laboring
Three or four of * men still struggled with the boat_ which obstinately refused to descend to the water_ while others were cutting the lashings of a life-raft on deck.,the,sent,hour,abundance
But the bows of the ship were already awash_ and * of the oil tanks must have burst and let their contents out_ for the stern rose high in air.,some,hopes,original,rear
\"Are you *_ Ray?\" And Sidney’s voice shook a little.,ready,proudly,discouraged,explore
There * no time_ however_ for any one to jump.,was,especially,joined,bearing
With not even a quiver the Princess Mary dove head first * the deep.,into,burned,ice,devoid
The * sucked down after her with a strong pull_ and then met with a surge overhead.,waters,skipped,welcome,send
When Sidney realized that they would have no chance to leap for safety_ he tried to grasp his brother_ but the suddenly tilting deck threw him against the side of the companionway_ * he seized the edge of the opening_ and held fast with desperate energy.,where,wont,open,creating
For a moment * had a wild idea that only by maintaining his hold of the ship could he be saved_ and he clung tenaciously to the casing.,he,clubbing,turn,funnel
The water surged about him * he was dragged through it with terrific force.,as,speaking,suggestions,course
By closing his mouth tightly he kept himself from strangling_ but the suction and the * were stupefying.,pressure,depressing,abroad,solution
Then it flashed into his mind that he was being dragged * certain death_ instead of being saved.,to,sinking,kill,together
The speed * the descending vessel had decreased somewhat with the depth reached_ but the relief of pressure_ which had become agonizing_ was heavenly.,of,threw,roused,admitted
For a few moments after Sidney relinquished * hold he hung wavering in the wake of the plunging ship_ which was still followed by the eddying currents of water.,his,surge,rockier,final
Instinctively_ too_ he aided that upward movement by his own effort_ the well-directed * of a practiced swimmer.,effort,occurred,trying,planks
Fortunately there was no wreckage floating at the spot where he reached the surface_ and what a blessed thing * was to breathe the air again!,it,varied,consume,ultimate
The time he was * dragged down with the ship had been measured by seconds_ but it was quite long enough_ when he was once more in the free air_ to make him feel that he had been restored to life.,being,farther,belonging,telling
Sidney’s presence of mind in keeping his mouth closed had prevented * water from entering his lungs_ so that he was able at once to look around to see who else might be near him.,the,remembered,sending,cover
His * thought was of Raymond.,first,commotion,suction,attempting
Looking out over the water that was still agitated by the sinking ship_ at first there was nothing evident but confusion_ for the surface was * sprinkled with wreckage.,thickly,supreme,replied,observer
There was every article that had been loose on the ship’s deck_ to which were added many pieces of splintered and shattered planking that had been torn from the vessel’s bottom * the explosion.,by,abroad,stragglers,faint
Sidney supported * by treading water_ and raising himself high_ gazed about him.,himself,operations,proclamation,lie
He saw here and there amidst the flotsam the head of a man who was clinging to some * of wood.,piece,deliberately,stamping,close
Presently_ away on * other side of the circle of waste he saw his brother.,the,kettle,calm,through
Raymond_ also_ was intently examining the surface of the water_ and * he distinguished Sidney.,immediately,glorious,laughed,uphill
\"I’ll swim over there_ Ray_\" called Sidney when he * that he was observed.,saw,downward,unaccustomed,advanced
There was no wind_ and the waves and swells caused by the destruction and the * of the Princess Mary were beginning to subside.,sinking,neighborliness,maintaining,coming
So it was not difficult for Sidney to swim_ though he was retarded somewhat by the * jacket that was buckled around him.,cork,strangling,hardihood,superhuman
He * proceeded but a few strokes when he noticed_ a little to one side_ the form of a man lying against a piece of plank_ and he changed his course to examine it.,had,sureness,funnel,expose
The man’s face was * the water_ and Sidney_ turning it up_ was shocked to find it was Captain Foster.,in,wideeyed,endured,laugh
There was a bloody bruise extending across his forehead_ * he was unconscious_ but Sidney thought he still lived.,and,wavering,putting,spoke
The other men who were floating in the wreckage * the call_ and all hastened to the aid of their captain.,heard,admitted,diagonally,assistance
There were the mate_ a sailor_ and two engineers_ all who were left * the ship’s company.,of,lashing,evening,ripened
The men_ assisted by Sidney and Raymond_ swam * the floating débris_ and collected all the pieces of wood that were large enough to use.,through,weight,lowered,most
They also found several * pieces of rope.,long,broadside,welcome,square
It was slow work_ and tedious_ but fortunately all were * swimmers.,good,both,magnificent,supplied
As fast as they brought the pieces in_ pushing them * them to where Mr. Wright was waiting with Captain Foster_ the mate arranged them in some sort of order.,before,animated,floundering,brilliantly
He tied fragments of about * same length and width together_ and then placed those couples consecutively and bound them with the long ropes.,the,warmed,progress,rescue
There were two heavy hatch covers_ each of which would easily support a man_ and that addition * the work greatly.,expedited,on,tiny,divisions
Finally the lumber was all collected and * together.,bound,latter,waving,draw
While not all of it was * assembled in the raft_ enough of it was put together to support several men.,yet,curiously,war,correspondingly
So the mate_ who was anxious to get the captain out of the water_ * up on it and directed the men from there.,climbed,littered,glad,lashed
The mate had supported Captain Foster in the water by placing his arms over a plank and securing them there with a * of rope.,bit,out,helplessly,series
The two men unbound * lashing_ and placing themselves one on each side of the injured man_ who was still unconscious_ they floated him across the few intervening yards of space to the raft.,the,tingling,contrary,favor
In a few moments Captain Foster was lying * out on the raft_ and the mate turned to Sidney and Raymond.,stretched,crowd,chopped,center
When Mr. Wright and his men had bound together all of the lumber which had been collected_ they had a *_ serviceable raft.,commodious,emphasize,less,really
It * of a double tier of heavy timbers all through_ and rode high in the water_ even when it carried all seven of the party.,consisted,show,true,know
The boys * worked faithfully over Captain Foster_ but he still had not recovered consciousness_ though his body had become much warmer.,had,floating,bricks,stream
The sky was clear_ and a bright * had done quite as much as the boys’ vigorous rubbing to bring about that condition.,sun,opening,now,steps
Mr. Wright * the unconscious man more carefully than he had done at first_ and was quite sure that the skull had not been injured by the blow which he had received.,examined,uneasy,risen,foliage
He began to remove Captain Foster’s jacket_ and as he stooped over him to release an arm the * opened his eyes.,captain,intruder,retraced,bluffs
\"Both * them_\" replied the mate.,of,pursuer,hes,scenery
\"You’re * capable man_ Mr. Wright_\" said the captain.,a,memory,struggled,bandits
\"My head feels pretty level now. I fancy I can * up.\" And he proceeded to do so.,sit,ripened,steeper,protection
Sidney and Raymond and the three men gathered around the * and expressed their delight at his recovery.,captain,danced,suave,practiced
\"And I’m glad to see you_ my *_\" said the captain.,boy,viewing,climbed,box
\"What would they do with us?\" * Raymond.,asked,accepted,darker,want
\"No_ I do not_\" * Captain Foster.,replied,delicious,set,concealed
\"Then why didn’t the other men reach the * too?\" asked Sidney.,surface,impetuosity,frozen,explore
\"Because they probably became entangled in some way * were held down_\" replied the captain.,and,ammunition,subject,it
The outer clothing of the castaways_ which they had *_ was become quite dry in the sun_ and they felt more cheerful.,removed,probability,pleasure,who
But while they were glad of the warm sun at first_ they soon saw the * of its becoming too warm for comfort.,possibility,whistled,complainingly,furnishes
Besides_ the warmer they became the more their minds turned to the thought of water_ of * there was none.,which,passageway,raised,number
The injury to Captain Foster’s head was wholly superficial_ but it gave him a very sanguinary appearance_ * it could not be cleansed_ and there was no possible bandage for it except salt-soaked handkerchiefs.,for,munched,flushed,encouraged
The captain_ however_ soon felt quite like himself again_ for_ as he said_ he was altogether too tough to be * knocked out by anything so trivial as a little blow on the head.,permanently,literally,driest,prison
He noticed that what little breeze there was came from the east_ and that fleecy clouds were gathering * that quarter_ indicating the approach of a storm.,in,headcovering,crouched,putting
He called the mate’s * to that_ and said he felt uneasy about their condition if there should be a storm.,attention,scooped,courteous,sheltering
All went to work with a *_ the boys tying the coats together_ and the men getting out the sticks for masts and setting them in position.,will,knowledge,covers,spoke
Soon there * a curious patchwork quilt of a sail raised_ but one that offered a large surface to the breeze.,was,immediately,idea,expert
A few thin gray clouds were coming in * the east_ but the sun was still warm and invited to ease and comfort.,from,climbed,creation,locking
So the various members of the little party stretched themselves out as best * might.,they,neednt,suggestion,maintain
There was *_ however_ to mitigate the hardness of the surface on which they lay_ except their own will to endure it.,nothing,dipped,languorous,tone
\"That must have been a * tramp for you boys_\" said Captain Foster.,tough,who,inviting,altitude
\"That * not likely_\" said the captain.,is,minds,lets,feature
As the day advanced_ the wind * and the raft ceased to be a stable vehicle.,increased,encountering,agile,or
It pitched and rolled altogether too * for comfort.,much,swifter,belonging,disposing
The occupants of the raft_ too_ became very thirsty_ and Captain Foster and the boys_ who had missed their breakfast_ added the * of hunger to the misery of thirst.,pangs,bodies,exposing,language
Hunger and thirst_ however painful_ might be borne_ but the endurance of the raft * a gale was an undetermined problem.,in,lowered,vision,swim
It was a problem_ though_ that promised to press for solution_ for * wind continued to increase_ and the clouds rolled up dark and darker from the east.,the,unimportant,throughout,accustomed
The raft plunged heavily and sullenly through the * sea.,rising,donkeys,words,bridle
Finally_ Captain Foster ordered * sail down_ and the coats restored_ each to its owner.,the,taxed,steady,sailing
It was high time that * coats were made to perform their proper office again_ for the wind had become very cold_ and the spray constantly drenched the occupants of the raft.,the,luxury,cliffs,cultivated
The sail_ too_ must soon * been torn away if it had not been taken down.,have,objected,boys,comfort
Soon after noon the * had risen to a gale_ and instead of lying stretched in a warm sun on a placid sea_ the shipwrecked party were huddled together under a cold and lowering sky.,wind,whom,color,waylay
They crouched in silence_ * no one felt like talking.,for,happening,rainfall,directly
When the raft made an especially violent plunge and nearly stood on edge_ they all clutched each other_ and * their very bulk maintained their position.,by,mode,force,alarm
At * such time_ however_ .,one,snow,ascended,clouds
He only saved himself there by seizing * of a stick which protruded a little above the level of the raft.,hold,rose,earliest,exhibition
The boy was so nearly * by fright that when the raft settled to a level again_ he could not get back to the center until he was pulled in by one of the men.,paralyzed,with,benefactor,straight
\"It won’t * to take such chances as that_\" said Captain Foster.,do,along,learn,inexorable
The mate found there was enough rope to extend across the raft * pass back again_ making it double.,and,determined,aspect,obliged
He * fastened the middle to the raft_ and had a secure anchor.,also,scanty,alertness,shrub
